Fecha;36;41;30;23
1985-04-11;52.25;73.63333;14.716667;23.673334
1985-04-12;40.62;94.763336;10.933333;10.303333
1985-04-13;22.28;61.58667;7.433333;5.5399995
1985-04-14;18.71;55.569996;6.466667;4.59
1985-04-15;80.95;93.91333;27.916666;3.71
1985-04-16;52.25;158.92667;9.943334;3.3
1985-04-17;38.41;97.44;14.303333;3.3
1985-04-18;22.28;75.89333;10.34;2.9000003
1985-04-19;17.0;53.016666;8.233334;2.9000003
1985-04-20;13.76;30.726667;7.713333;2.9000003
1985-04-21;12.22;24.073334;6.56;2.53
1985-04-22;12.22;20.996668;4.65;2.53
1985-04-23;12.22;17.676666;3.9433334;2.17
1985-04-24;9.33;15.71;3.58;2.17
1985-04-25;9.33;14.956666;3.2300003;2.17
1985-04-26;7.98;13.426666;3.3400002;2.17
1985-04-27;7.98;11.653333;2.87;2.17
1985-04-28;7.98;14.816667;2.61;1.83
1985-04-29;13.76;28.833334;4.043333;1.83
1985-04-30;20.47;38.476665;6.726667;1.83
1985-05-01;13.76;31.96;5.4966664;1.83
1985-05-02;13.76;28.69;3.89;1.83
1985-05-03;12.22;25.356667;3.25;1.52
1985-05-04;9.33;23.573334;2.5333333;1.52
1985-05-05;9.33;20.036667;2.2733333;1.52
1985-05-06;9.33;16.633333;1.9933333;1.52
1985-05-07;6.7;14.903333;1.8299999;1.52
1985-05-08;6.7;13.426666;1.8666667;1.23
1985-05-09;6.7;11.046666;2.06;1.23
1985-05-10;6.7;10.153333;1.8366667;1.23
1985-05-11;6.7;9.72;2.0600002;1.23
1985-05-12;6.7;9.3;3.1333332;1.23
1985-05-13;6.7;8.883334;2.01;1.23
1985-05-14;6.7;8.61;1.5433334;0.96
1985-05-15;5.5;8.349999;1.4966668;0.96
1985-05-16;5.5;7.8333335;1.5433334;0.96
1985-05-17;5.5;7.4499993;1.4033333;0.96
1985-05-18;5.5;17.553331;1.56;0.96
1985-05-19;34.12;110.886665;42.123333;17.210001
1985-05-20;228.47;376.08334;62.02333;93.916664
1985-05-21;124.33;387.17667;20.033333;18.43
1985-05-22;45.16;187.44334;12.97;9.92
1985-05-23;29.99;86.44;9.866667;7.64
1985-05-24;22.28;53.996662;8.240001;6.56
1985-05-25;18.71;40.64;6.9733334;6.0399995
1985-05-26;17.0;34.043335;6.0;5.5399995
1985-05-27;17.0;44.933334;11.653333;11.306667
1985-05-28;59.67;89.19333;20.53;34.296665
1985-05-29;62.21;117.9;13.633334;14.139999
1985-05-30;29.99;98.34;9.92;7.64
1985-05-31;28.0;58.809998;8.646667;6.56
1985-06-01;22.28;137.35;22.253334;5.5399995
1985-06-02;107.27;328.48666;90.39333;52.01
1985-06-03;253.4;420.55002;53.373333;69.31667
1985-06-04;98.23;296.93668;21.583334;23.5
1985-06-05;49.85;145.79666;16.57;14.78
1985-06-06;45.16;82.299995;13.943334;11.07
1985-06-07;40.62;59.566666;11.263333;8.2
1985-06-08;38.41;49.203335;11.25;7.64
1985-06-09;36.25;40.186665;11.8966675;6.56
1985-06-10;26.04;38.96;10.3133335;8.206666
1985-06-11;24.14;37.36333;8.646667;6.56
1985-06-12;20.47;33.476665;7.713333;6.0399995
1985-06-13;17.0;31.589998;7.2766666;5.5399995
1985-06-14;17.0;27.08;6.68;5.5399995
1985-06-15;17.0;24.756668;6.0;5.06
1985-06-16;15.35;21.946665;5.3566666;5.06
1985-06-17;15.35;21.823334;4.95;4.59
1985-06-18;13.76;23.74;4.7666664;4.59
1985-06-19;13.76;22.313334;4.2833333;4.14
1985-06-20;13.76;22.433334;5.3133335;4.14
1985-06-21;62.21;47.84667;44.3;50.72667
1985-06-22;272.89;206.58667;40.926666;92.02
1985-06-23;89.45;273.01334;18.016666;23.213333
1985-06-24;52.25;143.03667;13.943334;17.44
1985-06-25;36.25;76.91333;11.7300005;16.09
1985-06-26;32.03;54.62;10.53;14.14
1985-06-27;28.0;46.3;9.423333;12.88
1985-06-28;36.25;43.930004;9.053333;26.38
1985-06-29;52.25;72.99333;17.196667;25.453333
1985-06-30;150.78;215.81667;74.39333;99.53
1985-07-01;380.23;592.0234;249.17668;223.52
1985-07-02;604.65;996.55664;186.36665;102.83667
1985-07-03;247.06;791.01666;68.16334;43.5
1985-07-04;113.44;406.7767;36.176666;28.51
1985-07-05;92.35;182.50334;28.720001;24.68
1985-07-06;67.4;105.97;21.973333;20.24
1985-07-07;57.16;88.43333;18.493334;18.82
1985-07-08;47.49;76.02;16.043333;16.09
1985-07-09;38.41;58.353333;14.136666;12.27
1985-07-10;34.12;51.39;11.8966675;10.49
1985-07-11;29.99;46.076664;10.686666;9.35
1985-07-12;28.0;42.05;9.416667;8.78
1985-07-13;18.71;38.763332;8.496667;8.2
1985-07-14;18.71;36.373333;8.099999;7.64
1985-07-15;20.47;33.476665;7.59;7.09
1985-07-16;17.0;31.403334;6.9733334;6.56
1985-07-17;17.0;30.300001;6.623333;6.0399995
1985-07-18;17.0;28.853333;6.2599998;5.5399995
1985-07-19;15.35;27.43;5.7833333;5.06
